fiscalYear,currentValue,name,duns,multiYear
2016,25987,Akira Technologies,605928246,true
2016,140646.71,Immixtechnology,98692374,true
2016,97146,Immixtechnology,98692374,true
2016,17384.91,Panamerica Computers,166669742,true
2016,14630.55,Fedstore Corporation,51237027,true
2016,12346.8,Panamerica Computers,166669742,true
2016,6819.44,Panamerica Computers,166669742,true
2016,5643.06,Trofholz Technologies,119514144,true
2016,90170.39,Net Direct Systems,54007823,true
2016,5352,Net Direct Systems,54007823,true
2016,12488,Net Direct Systems,54007823,true
2016,76884.7,Net Direct Systems,54007823,true
2016,3009.12,Net Direct Systems,54007823,true
2016,169044.7,Govplace,957050883,true
2016,475.08,Dell Federal Systems,149530219,true
2016,6313.19,Panamerica Computers,166669742,true
2016,68666.5,Anacapa Micro Products,556496370,true
2016,9476.04,Dell Federal Systems,149530219,true
2016,76020.11,Dell Federal Systems,149530219,true
2016,4544,Valdata Telecom,830952458,true
2016,7750,MSAB,831301762,false
2016,25920,Pacific Datacom Systems,144376696,false
2016,1386.65,Anacapa Micro Products,556496370,true
2016,6975,Beacon Telecom,873107627,true
2016,11765,Digital Receiver Technology,4946075,true
2016,73300,Digital Intelligence,85783707,true
2016,4528.6,Alexander Electric Co.,33638016,false
2016,6960,Beacon Telecom,873107627,true
2016,2680.36,Thundercat Technology,809887164,true
2016,296505,General Dynamics Mission Systems,787800114,false
2016,17623.57,APL Access & Security,182546234,true
2016,14190.07,Integrated Exhibits,157597522,false
2016,30489.65,Beacon Telecom,873107627,true
2016,70680,Recall Technologies,949171268,false
2016,21450,CJEN,137200726,false
2016,7520,Digital Receiver Technology,4946075,true
2016,12990,Sumuri,968093398,true
2016,2141.81,Delitor,65717948,false
2016,9540.96,Foster Products,780519752,false
2016,8273.1,JDL Digital Systems,165449872,true
2016,5757,ERAD Group,79347168,true
2016,9596.55,Govsmart,961600272,true
2016,400275,Annams Systems Corporation,869159897,true
2016,15439,Marden Electric,790637545,false
2016,7051,D’Tel Communications,108319633,true
2016,62048.58,Lafayette Instrument Company,5080650,false
2016,84850,Hunter Systems Group,197071892,false
2016,10000,Tinfoil Security,927481239,true
2016,6108,DialToneServices,80388745,true
2015,169207287.3,Spectrum Security Services,618954465,true
2015,8955,Flytecomm,946075330,false
2015,11655,SPS Industrial,167960462,false
2015,31898.84,Club Car,88605787,false
2015,11526.01,Jack Knelly’S Office Furniture Specialties,139137983,false
2015,22043.82,Aramark Uniform & Career Apparel,88389739,true
2015,119129.6,Document Imaging Dimensions,38062712,true
2015,1670723.16,Ben Fitzgerald Real Estate Services,53117149,true
2015,7176766.12,G4S Secure Solutions USA,1903723,true
2015,6691683.91,G4S Secure Solutions USA,1903723,true
2015,4224131.67,Alutiiq Diversified Services,784737723,true
2015,1408991.15,Ben Fitzgerald Real Estate Services,53117149,true
2015,6486508.07,G4S Secure Solutions USA,1903723,true
2015,7663970.94,G4S Secure Solutions USA,1903723,true
2015,2136489.02,G4S Secure Solutions USA,1903723,true
2015,29882.61,New Life Chinese Laundry,29127727,true
2015,229007.93,Ben Fitzgerald Real Estate Services,53117149,true
2015,2984580.12,G4S Secure Solutions USA,1903723,true
2015,7934925.57,G4S Secure Solutions USA,1903723,true
2015,6924017.04,G4S Secure Solutions USA,1903723,true
2015,1710678.37,Wabana Group,965431047,false
2015,405,County of Latah,111642997,true
2015,1853408.05,Spectrum Security Services,618954465,true
2015,1193522.81,Spectrum Security Services,618954465,true
2015,8213950.12,Forfeiture Support Associates,134510648,true
2015,11428.13,N California Regional Public Safety Training Authority,147851054,true
2015,1592961.6,Pierce Manufacturing,6126999,true
2015,857201.75,Starside Security & Investigation,97786441,true
2015,1389236.28,McManis Associates,72637457,true
2015,5743,Govplace,957050883,true
2015,37870.76,Forfeiture Support Associates,134510648,true
2015,4780.47,Haworth,72595457,true
2015,124998.8,Varner Miller Lori,844960232,false
2015,5953.5,Document Imaging Dimensions,38062712,true
2015,29643.64,Haworth,72595457,true
2015,5795,Human Resources Institute,804703973,true
2015,388217.32,KCorp Technology Services,131666708,true
2015,18896.91,Enterprise Technology Solutions,5050346,true
2015,259272.72,Mavagi Enterprises,30963826,true
2015,9085.29,Anacapa Micro Products,556496370,true
2015,5838,Anacapa Micro Products,556496370,true
2015,103194.63,Net Direct Systems,54007823,true
2015,6921.53,County of Pinal,74447095,true
2015,3478.22,Johnson Controls Security Solutions,7507671,true
2015,5000,Paul Radvany,79944512,true
2015,6172000.41,All Points Logistics,968451591,true
2015,162378.93,BAE Systems Protection Systems,807545538,true
2015,530947.28,Deva & Associates,789017506,true
2015,7292.85,General Dynamics Ordnance and Tactical Systems,961846417,true
2015,92994.9,Bashen Corporation,877933408,true
2015,96435,Bashen Corporation,877933408,true
2015,224779.06,Advanced Government Solutions,183749220,true
2015,332902.08,Vista Outdoor Sales,79331239,true
2015,333011.84,Vista Outdoor Sales,79331239,true
2015,14927.36,Vista Outdoor Sales,79331239,true
2015,3356.48,Olin Corporation,88736686,true
2015,52403,Bashen Corporation,877933408,true
2015,20806,Bashen Corporation,877933408,true
2015,46112,Bashen Corporation,877933408,true
2015,50000,Federal Facilitators,119969970,true
2015,51440.09,Bashen Corporation,877933408,true
2015,1764940.73,Deloitte Consulting,19121586,true
2015,102757.54,Bashen Corporation,877933408,true
2015,267697.85,Ben Fitzgerald Real Estate Services,53117149,true
2015,92867.14,Capgemini Government Solutions,132048377,true
2015,6108699.29,Ernst & Young,95347159,true
2015,51786.2,Allclear Id,790818772,true
2015,6792.1,Federal Cartridge Company,6254833,true
2015,197.22,Allclear Id,790818772,true
2015,3073.28,Vista Outdoor Sales,79331239,true
2015,32699,Federal Cartridge Company,6254833,true
2015,25326,Remington Arms Company,1453216,true
2015,18492,Remington Arms Company,1453216,true
2015,169036,Ammunition Accessories,9066481,true
2015,26562.8,Ammunition Accessories,9066481,true
2015,30908,Ammunition Accessories,9066481,true
2015,1646.4,Vista Outdoor Sales,79331239,true
2015,250578.9,Federal Cartridge Company,6254833,true
2015,582606.08,Vista Outdoor Sales,79331239,true
2015,36625,Remington Arms Company,1453216,true
2015,45001.6,Vista Outdoor Sales,79331239,true
2015,2610.32,Mythics,13358002,true
2015,13803.3,Federal Cartridge Company,6254833,true
2015,2634.24,Vista Outdoor Sales,79331239,true
2015,581695.5,Federal Cartridge Company,6254833,true
2015,421850,Federal Cartridge Company,6254833,true
2015,56720.16,General Dynamics Ordnance and Tactical Systems,961846417,true
2015,59654.73,Federal Cartridge Company,6254833,true
2015,469097.2,Federal Cartridge Company,6254833,true
2015,133779.92,Ammunition Accessories,9066481,true
2015,21092.5,Federal Cartridge Company,6254833,true
2015,256441.08,Federal Cartridge Company,6254833,true
2015,247625.95,Federal Cartridge Company,6254833,true
2015,120740,Ammunition Accessories,9066481,true
2015,1123670,Golden Key Group,111187295,true
2015,83856.64,Vista Outdoor Sales,79331239,true
2015,74506.53,Federal Cartridge Company,6254833,true
2015,243667.2,Vista Outdoor Sales,79331239,true
2015,8081486.79,The Mitre Corporation,40540304,true
2015,24584283.36,The Mitre Corporation,40540304,true
2015,61356488.28,Phacil,54885111,true
2015,12080065.52,Palantir Technologies,362130952,true
2015,1434219.84,BRMI Consulting,151288037,true
2015,819430.26,Evigilant.com,125744040,true
2015,883.56,Net Direct Systems,54007823,true
2015,9312.66,Net Direct Systems,54007823,true
2015,4652.8,Net Direct Systems,54007823,true
2015,18749.36,Net Direct Systems,54007823,true
2015,56769.48,Govplace,957050883,true
2015,21725.89,Dell Federal Systems,149530219,true
2015,1475.58,Net Direct Systems,54007823,true
2015,67373.64,N2grate Government Technology Solutions,963510578,true
2015,454729.53,PG Public Services,133661020,true
2015,3665863.39,Visionary Integration Professionals,36943280,true
2015,4998.25,Net Direct Systems,54007823,true
2015,18340,Net Direct Systems,54007823,true
2015,1359.46,Net Direct Systems,54007823,true
2015,3010,Net Direct Systems,54007823,true
2015,4844.28,Dell Federal Systems,149530219,true
2015,49518,Net Direct Systems,54007823,true
2015,9709,Net Direct Systems,54007823,true
2015,4521662.44,Procentrix,626154640,true
2015,66469.39,Venture Netcomm,942320656,true
2015,28595.29,Venture Netcomm,942320656,true
2015,259778.7,Net Direct Systems,54007823,true
2015,31811.8,Venture Netcomm,942320656,true
2015,36443.81,Venture Netcomm,942320656,true
2015,7884.17,Venture Netcomm,942320656,true
2015,203682.5,Net Direct Systems,54007823,true
2015,225917.5,Net Direct Systems,54007823,true
2015,109307.24,Net Direct Systems,54007823,true
2015,19766.1,Net Direct Systems,54007823,true
2015,449952,Net Direct Systems,54007823,true
2015,368694.17,Net Direct Systems,54007823,true
2015,4858,Venture Netcomm,942320656,true
2015,72599.15,Net Direct Systems,54007823,true
2015,506953.66,Net Direct Systems,54007823,true
2015,2259.48,Dell Marketing,877936518,true
2015,220142.18,Net Direct Systems,54007823,true
2015,13065.9,Net Direct Systems,54007823,true
2015,1246315,Mythics,13358002,true
2015,20923.18,Net Direct Systems,54007823,true
2015,49874.4,Mythics,13358002,true
2015,6528.75,Net Direct Systems,54007823,true
2015,27947.53,Net Direct Systems,54007823,true
2015,217849.38,Net Direct Systems,54007823,true
2015,6004.99,Net Direct Systems,54007823,true
2015,19631.87,WidePoint Integrated Solutions,4693904,true
2015,54923659.64,WidePoint Integrated Solutions,4693904,true
2015,4630.72,Net Direct Systems,54007823,true
2015,72998.1,Mythics,13358002,true
2015,71876.66,Net Direct Systems,54007823,true
2015,38165.82,Net Direct Systems,54007823,true
2015,29757.72,Dell Federal Systems,149530219,true
2015,139369.6,Net Direct Systems,54007823,true
2015,5751.68,Net Direct Systems,54007823,true
2015,8533.04,Net Direct Systems,54007823,true
2015,1451286.1,Escgov,136155178,true
2015,51372.16,WidePoint Integrated Solutions,4693904,true
2015,20456.64,Net Direct Systems,54007823,true
2015,10446,Net Direct Systems,54007823,true
2015,15390.45,Net Direct Systems,54007823,true
2015,2080.5,Net Direct Systems,54007823,true
2015,39396.76,Govplace,957050883,true
2015,1587.89,Net Direct Systems,54007823,true
2015,2774,Net Direct Systems,54007823,true
2015,39702.4,Net Direct Systems,54007823,true
2015,12898.5,Net Direct Systems,54007823,true
2015,22061.82,Net Direct Systems,54007823,true
2015,20150.88,Dell Federal Systems,149530219,true
2015,6696.28,Net Direct Systems,54007823,true
2015,4332.68,Net Direct Systems,54007823,true
2015,87740.1,Net Direct Systems,54007823,true
2015,14222.32,Net Direct Systems,54007823,true
2015,11330,Net Direct Systems,54007823,true
2015,8973.6,Net Direct Systems,54007823,true
2015,1327.48,Net Direct Systems,54007823,true
2015,2414.96,Net Direct Systems,54007823,true
2015,2343.9,Net Direct Systems,54007823,true
2015,6364.32,Net Direct Systems,54007823,true
2015,5611.22,Net Direct Systems,54007823,true
2015,3608.16,Net Direct Systems,54007823,true
2015,6097.42,Net Direct Systems,54007823,true
2015,10266,Net Direct Systems,54007823,true
2015,3125.2,Net Direct Systems,54007823,true
2015,4954.1,Net Direct Systems,54007823,true
2015,27776,Net Direct Systems,54007823,true
2015,30646.08,Net Direct Systems,54007823,true
2015,29417.1,Net Direct Systems,54007823,true
2015,16338.45,Net Direct Systems,54007823,true
2015,24706.05,Govplace,957050883,true
2015,1054543.48,Escgov,136155178,true
2015,423000,Govplace,957050883,true
2015,1138.56,Net Direct Systems,54007823,true
2015,8556.8,Net Direct Systems,54007823,true
2015,24778,Escgov,136155178,true
2015,992.56,Net Direct Systems,54007823,true
2015,1801,Net Direct Systems,54007823,true
2015,11150.96,Net Direct Systems,54007823,true
2015,32645.09,Mythics,13358002,true
2015,4971.68,Net Direct Systems,54007823,true
2015,14749,Net Direct Systems,54007823,true
2015,36433.92,Net Direct Systems,54007823,true
2015,49628,Net Direct Systems,54007823,true
2015,3332.28,Net Direct Systems,54007823,true
2015,26201.29,Net Direct Systems,54007823,true
2015,22401.58,Net Direct Systems,54007823,true
2015,2611.5,Net Direct Systems,54007823,true
2015,61544.92,Net Direct Systems,54007823,true
2015,212660.66,Net Direct Systems,54007823,true
2015,410381.01,Mythics,13358002,true
2015,12382.56,Net Direct Systems,54007823,true
2015,16441.8,Net Direct Systems,54007823,true
2015,7089.83,Net Direct Systems,54007823,true
2015,8878,Net Direct Systems,54007823,true
2015,5103.57,Net Direct Systems,54007823,true
2015,27397.5,Net Direct Systems,54007823,true
2015,6584,Net Direct Systems,54007823,true
2015,4161,Net Direct Systems,54007823,true
2015,16068,Net Direct Systems,54007823,true
2015,35158.76,Net Direct Systems,54007823,true
2015,11995.8,Net Direct Systems,54007823,true
2015,7896,Net Direct Systems,54007823,true
2015,3922.28,Net Direct Systems,54007823,true
2015,17452.32,Net Direct Systems,54007823,true
2015,3652,Net Direct Systems,54007823,true
2015,9805.7,Net Direct Systems,54007823,true
2015,41249.92,Net Direct Systems,54007823,true
2015,5475,Net Direct Systems,54007823,true
2015,31701.84,Net Direct Systems,54007823,true
2015,24991.25,Net Direct Systems,54007823,true
2015,78486.2,Net Direct Systems,54007823,true
2015,20315.37,Net Direct Systems,54007823,true
2015,2941.71,Net Direct Systems,54007823,true
2015,10416,Net Direct Systems,54007823,true
2015,12252,Net Direct Systems,54007823,true
2015,82791.68,Mythics,13358002,true
2015,7611.1,Net Direct Systems,54007823,true
2015,17919,Mythics,13358002,true
2015,14688,Net Direct Systems,54007823,true
2015,6436.3,Net Direct Systems,54007823,true
2015,25494.82,Net Direct Systems,54007823,true
2015,9630,Net Direct Systems,54007823,true
2015,102816,Net Direct Systems,54007823,true
2015,19863,Net Direct Systems,54007823,true
2015,188595.5,Net Direct Systems,54007823,true
2015,13727.98,Net Direct Systems,54007823,true
2015,217750,Net Direct Systems,54007823,true
2015,55778.27,Net Direct Systems,54007823,true
2015,17834.02,Net Direct Systems,54007823,true
2015,4774.55,Net Direct Systems,54007823,true
2015,13596,Net Direct Systems,54007823,true
2015,11004,Net Direct Systems,54007823,true
2015,15208,Net Direct Systems,54007823,true
2015,5291.46,Net Direct Systems,54007823,true
2015,69760,Net Direct Systems,54007823,true
2015,157968.19,Net Direct Systems,54007823,true
2015,76366.5,Net Direct Systems,54007823,true
2015,13140,Net Direct Systems,54007823,true
2015,2655.98,Net Direct Systems,54007823,true
2015,14708.55,Net Direct Systems,54007823,true
2015,32295.4,Net Direct Systems,54007823,true
2015,10325,Net Direct Systems,54007823,true
2015,101042.96,Net Direct Systems,54007823,true
2015,92226.8,Net Direct Systems,54007823,true
2015,7102.4,Net Direct Systems,54007823,true
2015,12822.3,Dell Federal Systems,149530219,true
2015,58887.6,Net Direct Systems,54007823,true
2015,53101.4,Net Direct Systems,54007823,true
2015,12644.92,Net Direct Systems,54007823,true
2015,3467.5,Net Direct Systems,54007823,true
2015,6997.55,Net Direct Systems,54007823,true
2015,151548,Net Direct Systems,54007823,true
2015,83243,Mythics,13358002,true
2015,99412.5,Net Direct Systems,54007823,true
2015,83599.1,Net Direct Systems,54007823,true
2015,8214.76,Net Direct Systems,54007823,true
2015,201356,Net Direct Systems,54007823,true
2015,34720,Net Direct Systems,54007823,true
2015,57407.13,Net Direct Systems,54007823,true
2015,6420,Net Direct Systems,54007823,true
2015,46065.14,Net Direct Systems,54007823,true
2015,29991.66,Net Direct Systems,54007823,true
2015,6735.2,Net Direct Systems,54007823,true
2015,7906.44,Net Direct Systems,54007823,true
2015,5469.1,Net Direct Systems,54007823,true
2015,15157.59,Net Direct Systems,54007823,true
2015,23002.56,Net Direct Systems,54007823,true
2015,11522,Net Direct Systems,54007823,true
2015,24172.08,Net Direct Systems,54007823,true
2015,4902.85,Net Direct Systems,54007823,true
2015,8930,Net Direct Systems,54007823,true
2015,14066,Net Direct Systems,54007823,true
2015,22248,Net Direct Systems,54007823,true
