award_id_piid,current_total_value_of_award,potential_total_value_of_award,recipient_name,recipient_parent_name,recipient_congressional_district,primary_place_of_performance_state_name,award_type,product_or_service_code_description,naics_description,domestic_or_foreign_entity,alaskan_native_owned_corporation_or_firm,american_indian_owned_business,indian_tribe_federally_recognized,native_hawaiian_owned_business,tribally_owned_business,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,joint_venture_women_owned_small_business,joint_venture_economic_disadvantaged_women_owned_small_bus,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business,,financial_year,veteran_owned_business,service_disabled_veteran_owned_business
HSCEMD16P00013,5600,5600,"VIKING CORPORATION, THE",VIKING CORPORATION  THE,,VIRGIN ISLANDS OF THE U.S.,PURCHASE ORDER,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING,USED HOUSEHOLD AND OFFICE GOODS MOVING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2016,f,f
HSCEMD17F00175,5615.92,5615.92,GLOBAL DATA CENTER INC,GLOBAL DATA CENTER INC,48,CALIFORNIA,DELIVERY ORDER,VIDEO RECORDING AND REPRODUCING EQUIPMENT,OTHER COMPUTER RELATED SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,,2018,f,f
70CDCR18FR0000032,5655.04,5655.04,"MIDWEST SECURITY SERVICES, INC",MIDWEST SECURITY SERVICES INC,10,KENTUCKY,DELIVERY ORDER,"MISCELLANEOUS ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18P00000102,5710.74,5710.74,CDW GOVERNMENT LLC,CDW CORPORATION,10,ILLINOIS,PURCHASE ORDER,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",ELECTRONIC COMPUTER MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17F00003,5722.2,5722.2,PREMIER AND COMPANIES INCORPORATED,PREMIER SUPPLIES USA  INC.,10,TEXAS,BPA CALL,CLEANING AND POLISHING COMPOUNDS AND PREPARATIONS,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM15P00060,5751,6177,"MUSSELSHELL, COUNTY OF",COUNTY OF MUSSELSHELL,0,MONTANA,PURCHASE ORDER,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,OTHER U.S. ENTITY (E.G. GOVERNMENT),f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17P00006,5760,14400,LIVEU INC.,LIVEU INC.,5,DISTRICT OF COLUMBIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,COMPUTER FACILITIES MANAGEMENT SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16F00018,5760,23040,MILLENNIUM HEALTH & FITNESS INC.,MILLENNIUM HEALTH & FITNESS INC.,6,MISSOURI,DELIVERY ORDER,RECREATIONAL AND GYMNASTIC EQUIPMENT,FITNESS AND RECREATIONAL SPORTS CENTERS,U.S. OWNED BUSINESS,f,t,f,f,f,t,t,t,f,f,t,f,f,f,f,t,f,,2016,f,f
70CMSD18P00000096,5775,5775,"DIGITAL INTELLIGENCE, INC.",DIGITAL INTELLIGENCE INC.,5,WISCONSIN,PURCHASE ORDER,"INFORMATION TECHNOLOGY CENTRAL PROCESSING UNIT (CPU, COMPUTER, DIGITAL)",ELECTRONIC COMPUTER MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR15F00033,5795,5795,HUMAN RESOURCES INSTITUTE INCORPORATED,HUMAN RESOURCES INSTITUTE INC,4,MARYLAND,DELIVERY ORDER,EDUCATION/TRAINING- GENERAL,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD16F00140,5799,5799,17TH STREET PHOTO SUPPLY INCORPORATED,17TH ST. PHOTO SUPPLY  INC.,4,VIRGINIA,DELIVERY ORDER,"CAMERAS, STILL PICTURE",QUICK PRINTING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
70CMSD18P00000092,5831.59,5831.59,BAHFED CORP.,BAHFED CORP,3,OREGON,PURCHASE ORDER,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2018,t,f
70CMSD18P00000077,5840,5840,"RESEARCH ELECTRONICS INTERNATIONAL, L.L.C.",RESEARCH ELECTRONICS INTERNATIONAL L.L.C.,6,TENNESSEE,PURCHASE ORDER,ELECTRICAL AND ELECTRONIC PROPERTIES MEASURING AND TESTING INSTRUMENTS,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CDCR18FC0000016,5848.86,5848.86,"HERMAN MILLER, INC.",HERMAN MILLER INC.,2,MICHIGAN,BPA CALL,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSW18FR0000038,5859.15,11718.3,"DUN & BRADSTREET, INC.",THE DUN & BRADSTREET CORPORATION,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,SUPPORT- MANAGEMENT: DATA COLLECTION,CREDIT BUREAUS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE16F00066,5860.8,5860.8,"FEDERAL DEFENSE SOLUTIONS, INC.",FEDERAL DEFENSE SOLUTIONS  INC.,,DISTRICT OF COLUMBIA,DELIVERY ORDER,INFORMATION TECHNOLOGY COMPONENTS,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,t,f,f,f,f,,2016,f,f
70CMSW18FR0000007,5862.5,5862.5,COMPLETE BOOK & MEDIA SUPPLY I,COMPLETE BOOK & MEDIA SUPPLY INC,31,TEXAS,DELIVERY ORDER,BOOKS AND PAMPHLETS,BOOK PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR17P00008,5874.27,5874.27,FUTURE FIBRE TECHNOLOGIES (US) INC.,FUTURE FIBRE TECHNOLOGIES PTY. LTD.,18,TEXAS,PURCHASE ORDER,OFFICE INFORMATION SYSTEM EQUIPMENT,COMPUTER TERMINAL AND OTHER COMPUTER PERIPHERAL EQUIPMENT MANUFACTURING,FOREIGN-OWNED BUSINESS INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR17F00033,5910.24,5910.24,"HERGO, ERGONOMIC SUPPORT SYSTEMS, INC.",HERGO ERGONOMIC SUPPORT SYSTEMS INC,12,NEW JERSEY,DELIVERY ORDER,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00102,5927,5927,OBSIDIAN INTEGRATION LLC,OBSIDIAN INTEGRATION,4,VIRGINIA,PURCHASE ORDER,VIDEO RECORDING AND REPRODUCING EQUIPMENT,MACHINE SHOPS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CMSD18P00000028,5932.74,5932.74,"SENTRY AIR SYSTEMS, INC.",SENTRY AIR SYSTEMS INC.,10,TEXAS,PURCHASE ORDER,LABORATORY EQUIPMENT AND SUPPLIES,INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR15F00028,5953.5,5953.5,DOCUMENT IMAGING DIMENSIONS,DOCUMENT IMAGING DIMENSIONS INC.,14,NEW YORK,DELIVERY ORDER,OFFICE SUPPLIES,OFFICE SUPPLIES AND STATIONERY STORES,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
70CMSD18P00000063,5967.9,5967.9,ADORAMA INC.,ADORAMA INC.,12,NEW YORK,PURCHASE ORDER,"CAMERAS, MOTION PICTURE",PHOTOGRAPHIC AND PHOTOCOPYING EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18P00000033,6025,6025,NORFOLK SAFE COMPANY,NORFOLK SAFE COMPANY,3,VIRGINIA,PURCHASE ORDER,"CABINETS, LOCKERS, BINS, AND SHELVING",ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18FR0000121,6045,6045,"ADAPTIVE DIGITAL SYSTEMS, INC.",ADAPTIVE DIGITAL SYSTEMS INC.,48,VIRGINIA,DELIVERY ORDER,VIDEO RECORDING AND REPRODUCING EQUIPMENT,AUDIO AND VIDEO EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17F00006,6049.45,6049.45,WEBER COMPUTER SUPPLY COMPANY,WEBER COMPUTER SUPPLY COMPANY,3,MARYLAND,DELIVERY ORDER,OFFICE FURNITURE,INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CMSD18P00000057,6093.78,6093.78,"WEIDENBENNER MARKETING ASSOCIATES, INC.",WEIDENBENNER MARKETING ASSOCIATES INC.,3,TEXAS,PURCHASE ORDER,COMMUNICATIONS SECURITY EQUIPMENT AND COMPONENTS,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00021,6102.62,6102.62,"SMITHS DETECTION, INC.",SMITHS GROUP PLC,2,NEVADA,PURCHASE ORDER,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS,OTHER COMMERCIAL AND SERVICE INDUSTRY MACHINERY MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETE16P00071,6108,6108,DIALTONESERVICES L.P.,DIALTONESERVICES L.P.,10,TEXAS,PURCHASE ORDER,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMD17F00147,6120,6120,WECSYS LIMITED LIABILITY COMPANY (6769),WECSYS LLC,5,MINNESOTA,DELIVERY ORDER,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2018,f,f
HSCEMS17P00094,6122.5,6122.5,"COMBINED SYSTEMS, INC.",COMBINED SYSTEMS  INC.,3,PENNSYLVANIA,PURCHASE ORDER,MISCELLANEOUS WEAPONS,AMMUNITION (EXCEPT SMALL ARMS) MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CMSD18P00000021,6152.08,6152.08,TIME WARNER CABLE ENTERPRISES LLC,TIME WARNER CABLE ENTERPRISES LLC,4,TEXAS,PURCHASE ORDER,IT AND TELECOM- BUSINESS CONTINUITY,CABLE AND OTHER SUBSCRIPTION PROGRAMMING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CDCR18P00000062,6180,6180,J & S POWER SOLUTIONS INC,J & S POWER SOLUTIONS INC,5,FLORIDA,PURCHASE ORDER,INFORMATION TECHNOLOGY SUPPORT EQUIPMENT,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,FOREIGN-OWNED BUSINESS INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,,2018,f,f
HSCEDM17F00075,6186.32,6186.32,WECSYS LLC,WECSYS LLC,5,TEXAS,BPA CALL,PEST CONTROL AGENTS AND DISINFECTANTS,HARDWARE STORES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2017,f,f
70CDCR18FR0000042,6237,6237,COMPONENT SOURCING GROUP,COMPONENT SOURCING GROUP,45,CALIFORNIA,DELIVERY ORDER,INFORMATION TECHNOLOGY SUPPLIES,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,f,f,,2018,f,f
HSCEDM16F00065,6284.06,6284.06,SUNSHINE MAKERS INC,SUNSHINE MAKERS  INC.,48,CALIFORNIA,DELIVERY ORDER,CLEANING AND POLISHING COMPOUNDS AND PREPARATIONS,SOAP AND OTHER DETERGENT MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMS17F00035,6318.5,6318.5,PRESENTA PLAQUE CORPORATION,PRESENTA PLAQUE CORPORATION,9,ARIZONA,DELIVERY ORDER,OFFICE DEVICES AND ACCESSORIES,ALL OTHER MISCELLANEOUS MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD17P00052,6353.76,6353.76,"MARRIOTT INTERNATIONAL, INC.",MARRIOTT INTERNATIONAL  INC.,8,VIRGINIA,PURCHASE ORDER,"TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: LODGING, HOTEL/MOTEL",HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17P00130,6400,6400,GRIFFEYE INC.,GRIFFEYE INC.,11,VIRGINIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,FOREIGN-OWNED BUSINESS INCORPORATED IN THE U.S.,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
70CMSD18P00000089,6417.12,6417.12,"ALERT HOLDINGS GROUP, INC.",ALERT HOLDINGS GROUP INC.,1,HAWAII,PURCHASE ORDER,"LEASE OR RENTAL OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS",SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17P00078,6450,6450,CONCEALED TECHNOLOGY SERVICES INC.,CONCEALED TECHNOLOGY SERVICES INC.,8,PENNSYLVANIA,PURCHASE ORDER,INSTALLATION OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCETE10F00053,6463,6463,"VISUAL SYSTEMS GROUP, INC.",VENTUREHOUSE GROUP LLC,11,DISTRICT OF COLUMBIA,DELIVERY ORDER,MISCELLANEOUS COMMUNICATION EQUIPMENT,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17F00219,6467.78,6467.78,FOCUS CAMERA LLC,FOCUS CAMERA  LLC,10,VIRGINIA,DELIVERY ORDER,"RADIO AND TELEVISION COMMUNICATION EQUIPMENT, EXCEPT AIRBORNE",COMMERCIAL PRINTING (EXCEPT SCREEN AND BOOKS),U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM16F00056,6523.2,6523.2,BOB BARKER COMPANY INCORPORATED,BOB BARKER COMPANY  INC.,13,NORTH CAROLINA,DELIVERY ORDER,INDIVIDUAL EQUIPMENT,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCETE17P00071,6538.38,57405.42,"COXCOM, LLC",COX ENTERPRISES  INC.,6,DISTRICT OF COLUMBIA,PURCHASE ORDER,IT AND TELECOM- INTERNET,WIRED TELECOMMUNICATIONS CARRIERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM16F00037,6546.55,6546.55,"LUND INDUSTRIES, INC.",LUND INDUSTRIES  INC.,10,ILLINOIS,DELIVERY ORDER,WEAPONS SYSTEMS SPECIFIC VEHICULAR ACCESSORIES,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEDM16P00099,6592,6592,"ECOVANTAGE ENERGY, INC.",ECOVANTAGE ENERGY INC,11,NEW YORK,PURCHASE ORDER,"BATTERIES, NONRECHARGEABLE",STORAGE BATTERY MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,t,f
HSCEMD16P00106,6620,6620,MAYA INTERPRETERS,MAYA INTERPRETERS,25,WASHINGTON,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,t,t,t,f,f,t,f,f,f,t,f,f,,2016,f,f
HSCEMS17F00065,6620.6,6620.6,OWYHEE CAPITAL CORP,OWYHEE GROUP COMPANIES,2,IDAHO,DELIVERY ORDER,SAFETY AND RESCUE EQUIPMENT,RUBBER AND PLASTICS FOOTWEAR MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMS17P00067,6699.69,6699.69,MCCALL HANDLING CO.,MCCALL HANDLING CO.,2,MARYLAND,PURCHASE ORDER,"MISCELLANEOUS BATTERY RETAINING FIXTURES, LINERS AND ANCILLARY ITEMS",PRIMARY BATTERY MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD17P00107,6708,6708,KELL SYSTEMS INC.,KELL SYSTEMS INC.,9,ILLINOIS,PURCHASE ORDER,"ARMOR, PERSONAL",SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMD16P00045,6750,6750,"SIX CONTINENTS HOTELS, INC",SIX CONTINENTS HOTELS  INC,5,GEORGIA,PURCHASE ORDER,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: RAIL CHARTER,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMD16F00136,6876.89,6876.89,BOTACH TACTICAL,BOTACH TACTICAL,37,TEXAS,DELIVERY ORDER,"NIGHT VISION EQUIPMENT, EMITTED AND REFLECTED RADIATION",OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
70CDCR18C00000001,6877,20631,"RANGE 54, LLC",RANGE 54 LLC,4,KANSAS,DEFINITIVE CONTRACT,LEASE/RENTAL OF SCHOOLS,ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE17F00001,6878,34390,COSTCONTROL USA LLC,COSTCONTROL USA LLC,7,MARYLAND,DELIVERY ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEDM17F00065,6894.48,6894.48,"LIGHTED SIGNS DIRECT, INC",LIGHTED SIGNS DIRECT INC,11,NEW JERSEY,DELIVERY ORDER,"SIGNS, ADVERTISING DISPLAYS, AND IDENTIFICATION PLATES",SIGN MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,f,f,,2018,f,f
HSCEMS17P00018,6920,6920,"PURPLE COMMUNICATIONS, INC.",PURPLE COMMUNICATIONS INC.,4,DISTRICT OF COLUMBIA,PURCHASE ORDER,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMR15P00004,6921.53,6921.53,"PINAL, COUNTY OF",COUNTY OF PINAL,4,ARIZONA,PURCHASE ORDER,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL LICENSING AND PERMITTING,"ENVIRONMENT, CONSERVATION AND WILDLIFE ORGANIZATIONS",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
70CDCR18FR0000079,6927.59,6927.59,"LIFE FITNESS, INC.",BRUNSWICK CORPORATION,5,ILLINOIS,DELIVERY ORDER,ATHLETIC AND SPORTING EQUIPMENT,SPORTING AND ATHLETIC GOODS MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM17F00080,6930.04,6930.04,"ADVANCED EDUCATIONAL PRODUCTS, INC.",ADVANCED EDUCATIONAL PRODUCTS INC.,26,NEW YORK,DELIVERY ORDER,"TOILET SOAP, SHAVING PREPARATIONS, AND DENTIFRICES",SOAP AND OTHER DETERGENT MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
70CMSD18P00000082,6940,6940,AMPED SOFTWARE INC.,AMPED SOFTWARE INC.,3,VIRGINIA,PURCHASE ORDER,INFORMATION TECHNOLOGY SOFTWARE,SOFTWARE PUBLISHERS,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMD13F00135,6956,6956,L AND R MANUFACTURING COMPANY,L & R MANUFACTURING CO INC,9,MINNESOTA,DELIVERY ORDER,WEAPONS MAINTENANCE AND REPAIR SHOP SPECIALIZED EQUIPMENT,"SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2017,f,f
HSCEMS16J00093,6974.89,6974.89,KNIGHT'S ARMAMENT COMPANY,KNIGHT'S ARMAMENT COMPANY,8,FLORIDA,BPA CALL,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,t,f
HSCEMD16F00115,6989.12,6989.12,"RENEW RESOURCES, INC.",RENEW RESOURCES  INC.,5,CALIFORNIA,DELIVERY ORDER,MISCELLANEOUS FURNITURE AND FIXTURES,SPORTING AND ATHLETIC GOODS MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,t,f
HSCEMR10P00025,7000,7000,"COMMERCIAL MOVING SOLUTIONS, INC.",COMMERCIAL MOVING SOLUTIONS INC.,19,FLORIDA,PURCHASE ORDER,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING,PACKING AND CRATING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEMS16P00049,7000,7000,ASSOCIATION OF GOVERNMENT ACCOUNTANTS,ASSOCIATION OF GOVERNMENT ACCOUNTANTS,8,VERMONT,PURCHASE ORDER,SUPPORT- PROFESSIONAL: CERTIFICATIONS AND ACCREDITATIONS (OTHER THAN EDUC OR INFO TECH C&A),PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCEDM16P00039,7003.92,7003.92,"INDUSTRIES OF THE BLIND, INCORPORATED",INDUSTRIES OF THE BLIND  INCORPORATED,13,NORTH CAROLINA,PURCHASE ORDER,"BROOMS, BRUSHES, MOPS, AND SPONGES",JANITORIAL SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2016,f,f
HSCEMR14F00029,7005.11,7005.11,UNITED PARCEL SERVICE INCORPORATED (OH) (2075),UNITED PARCEL SERVICE INC.,0,DISTRICT OF COLUMBIA,BPA CALL,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,COURIERS AND EXPRESS DELIVERY SERVICES,U.S. OWNED BUSINESS,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,,2018,f,f
HSCETE16P00061,7051,7051,"D'TEL COMMUNICATIONS, INC",D'TEL COMMUNICATIONS  INC,3,TEXAS,PURCHASE ORDER,TELEPHONE AND TELEGRAPH EQUIPMENT,TELEPHONE APPARATUS MANUFACTURING,U.S. OWNED BUSINESS,f,f,f,f,f,t,f,f,f,f,t,f,t,f,f,f,f,,2017,f,f
HSCEDM17F00081,7125,7125,INTERIOR FACILITIES DESIGN LIMITED LIABILITY COMPANY,,8,TEXAS,DELIVERY ORDER,TABLEWARE,CARBON PAPER AND INKED RIBBON MANUFACTURING,,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,,2017,f,f
