county,link,name,state,lat,long,geocoded-address,found
Dubuque,http://www.thonline.com/,Dubuque Telegraph Herald,Iowa,42.5004423,-90.6698333,"801 Bluff St, Dubuque, IA 52001, USA",Match
Dunlap,http://www.dunlapiowa.com/,The Dunlap Reporter,Iowa,41.8543033,-95.6027146,"114 Iowa Ave, Dunlap, IA 51529, USA",Match
Fairfield,http://www.ffledger.com/,Fairfield Daily Ledger,Iowa,41.0074538,-91.9616588,"112 E Broadway Ave, Fairfield, IA 52556, USA",Match
Fort Dodge,http://www.messengernews.net/,Fort Dodge Messenger,Iowa,42.5047062,-94.1878981,"713 Central Ave, Fort Dodge, IA 50501, USA",Match
Fort Madison,http://www.dailydem.com/,Fort Madison Daily Democrat,Iowa,40.6298128,-91.3204895,"1226 Ave H, Fort Madison, IA 52627, USA",Match
Glenwood,http://www.glenwoodnet.com/, Glenwood Net,Iowa,39.5505376,-107.3247762,"Glenwood Springs, CO 81601, USA",Partial Match
Mason City,http://www.globegazette.com/,Globe-Gazette,Iowa,43.154904,-93.2031257,"300 N Washington Ave, Mason City, IA 50401, USA",Match
Harlan,http://www.harlanonline.com/,Harlan Online,Iowa,36.8461472,-83.3220105,"124 S 1st St, Harlan, KY 40831, USA",Match
Burlington,http://www.thehawkeye.com/,The Hawk Eye,Iowa,40.8011665,-91.1009703,"800 S Main St, Burlington, IA 52601, USA",Match
Humboldt,http://www.zwire.com/site/news.cfm?brd=1775,Humboldt Independent,Iowa,42.7209512,-94.215056,"512 Sumner Ave, Humboldt, IA 50548, USA",Match
Ida Grove,http://www.idacountycourier.com/,Ida County Courier,Iowa,42.3442714,-95.4714759,"214 Main St, Ida Grove, IA 51445, USA",Match
Belmond,http://www.belmondnews.com/,Independent,Iowa,42.846,-93.615052,"215 E Main St, Belmond, IA 50421, USA",Match
Iowa Falls,http://www.zwire.com/site/news.cfm?brd=1813,Iowa Falls Times-Citizen,Iowa,42.5207529,-93.2639401,"406 Stevens St, Iowa Falls, IA 50126, USA",Match
Elbow Lake,http://www.grantherald.com/,Grant County Herald,Minnesota,45.9933559,-95.9764882,"35 Central Ave N, Elbow Lake, MN 56531, USA",Match
Tracy,http://www.headlightherald.com/,Headlight Herald,Minnesota,44.2340691,-95.6209035,"207 4th St, Tracy, MN 56175, USA",Match
Sleepy Eye,http://www.sleepyeyenews.com/,Herald Dispatch,Minnesota,44.296952,-94.722161,"119 Main St E, Sleepy Eye, MN 56085, USA",Match
Grand Rapids,http://www.grandrapids-mn.com/,Herald Review,Minnesota,47.2350987,-93.5309333,"301 NW 1st Ave, Grand Rapids, MN 55744, USA",Match
Hibbing,http://www.hibbingmn.com/placed/,Hibbing Daily Tribune,Minnesota,47.4256045,-92.9414925,"2142 1st Ave #1, Hibbing, MN 55746, USA",Match
La Crescent,http://www.lacrescent.com/,Houston County News,Minnesota,43.8264695,-91.3035514,"La Crescent, MN, USA",Match
Howard Lake,http://www.herald-journal.com/,Howard Lake-Waverly Herald,Minnesota,44.9644484,-94.0537147,"120 6th St N #100, Winsted, MN 55395, USA",Match
Hugo,http://www.hugonian.com/,Hugonian,Minnesota,45.159964,-92.9933412,"Hugo, MN, USA",Partial Match
Hutchinson,http://www.hutchinsonleader.com/,Hutchinson Leader,Minnesota,44.8934911,-94.4004764,"170 Shady Ridge Rd NW, Hutchinson, MN 55350, USA",Match
Clarissa,http://www.inhnews.com/,Independent News Herald,Minnesota,46.1298983,-94.9532029,"310 Main St W, Clarissa, MN 56440, USA",Match
Itasca,http://www.itascanews.com/,Itasca News,Minnesota,41.9750287,-88.0072909,"Itasca, IL, USA",Partial Match
Ivanhoe,http://ivanhoetimes.freeservers.com/,Ivanhoe Times,Minnesota,44.4624399,-96.2472715,"315 N Norman St, Ivanhoe, MN 56142, USA",Match
Howell,http://www.htnews.com/,Livingston County Press,Michigan,42.6061135,-83.927228,"323 E Grand River Ave, Howell, MI 48843, USA",Match
Livonia,http://observer-eccentric.com/local/Livonia/,Livonia Observer,Michigan,42.5128499,-83.5107976,"29725 Hudson Dr, Novi, MI 48377, USA",Match
Ludington,http://www.ludingtondailynews.com/,Ludington Daily News,Michigan,43.9568872,-86.4490794,"202 N Rath Ave, Ludington, MI 49431, USA",Match
Mackinac Island,http://www.mackinac.com/towncrier/,Mackinac Town Crier,Michigan,45.8683129,-84.6275658,"Mackinac Island, MI 49757, USA",Match
Mount Clemens,http://www.macombdaily.com/,The Macomb Daily,Michigan,42.5963627,-82.8780387,"1 S Main St, Mt Clemens, MI 48043, USA",Match
Manchester,http://www.manchesterenterprise.com/,Manchester Enterprise,Michigan,42.9571965,-71.4398133,"850 Gold St, Manchester, NH 03103, USA",Match
Marlette,http://www.marletteleader.com/,The Marlette Leader,Michigan,43.3270583,-83.0795268,"3051 Main St, Marlette, MI 48453, USA",Match
Detroit,http://www.metrotimes.com/,Metro Times,Michigan,42.352785,-83.060964,"30 E Canfield St, Detroit, MI 48201, USA",Match
Midland,http://www.ourmidland.com/,Midland Daily News,Michigan,43.6124119,-84.2456547,"124 McDonald St, Midland, MI 48640, USA",Match
Saline,http://www.milannews.com/,Milan News,Michigan,42.0853204,-83.6824384,"Milan, MI 48160, USA",Partial Match
Marquette,http://upgroup.com/journal/,Mining Journal,Michigan,46.5436564,-87.3973197,"249 W Washington St, Marquette, MI 49855, USA",Match
Monroe,http://www.monroenews.com/,The Monroe Evening News,Michigan,41.9164048,-83.3988852,"20 W 1st St, Monroe, MI 48161, USA",Match
Holden,http://www.thelandmark.com/,The Landmark,Massachusetts,42.3499719,-71.8611818,"1161 Main Street, 1st Floor, Holden, MA 01520, United States",Match
Lexington,http://www.wickedlocal.com/lexington/,Lexington Minuteman,Massachusetts,42.4495566,-71.2299885,"Bedford St, Lexington, MA 02420, USA",Match
Lowell,http://www.lowellsun.com/,The Lowell Sun,Massachusetts,42.6334247,-71.3161718,"Lowell, MA, USA",Match
Lynnfield,http://www.weeklynews.net/,Lynnfield Weekly News,Massachusetts,42.5177423,-70.9736395,"10 1st Ave, Peabody, MA 01960, USA",Match
Lynn,http://www.wickedlocal.com/lynn/,Lynn Sunday Post,Massachusetts,42.466763,-70.9494938,"Lynn, MA, USA",Partial Match
Melrose,http://www.wickedlocal.com/malden/,Malden Observer,Massachusetts,42.4584292,-71.0661633,"Melrose, MA, USA",Partial Match
Marblehead,http://www.wickedlocal.com/marblehead/,Marblehead Reporter,Massachusetts,42.5013623,-70.8541654,"40 South St #102, Marblehead, MA 01945, USA",Match
Vineyard Haven,http://www.mvtimes.com,Martha's Vineyard Times,Massachusetts,41.453756,-70.599684,"30 Beach Rd, Vineyard Haven, MA 02568, USA",Partial Match
Newburyport,http://www.wickedlocal.com/north/newburyport/,Merrimack River Current,Massachusetts,43.0300652,-71.2158794,"Merrimack River, United States",Match
Wellesley,http://www.massnews.com/,Massachusetts News,Massachusetts,42.302937,-71.2146999,"254 2nd Ave, Needham Heights, MA 02494, USA",Match
Melrose,http://www.wickedlocal.com/melrose/,Melrose Free Press,Massachusetts,42.5565503,-70.944859,"75 Sylvan St, Danvers, MA 01923, USA",Match
Greenville,http://www.moosemessenger.com/,Moosehead Messenger,Massachusetts,45.4619622,-69.6223997,"22 Rockwood Rd, Greenville, ME 04441, USA",Match
North Adams,http://www.thetranscript.com/,North Adams Transcript,Massachusetts,42.6983223,-73.1087136,"74 Church St, North Adams, MA 01247, USA",Match
Rolla,http://www.therolladailynews.com/,Rolla Daily News,Missouri,37.9490169,-91.7710185,"101 W 7th St, Rolla, MO 65401, USA",Match
Saint Genevieve,http://www.suntimesnews.com/4/,Saint Genevieve Sun Times,Missouri,37.9932282,-90.0598022,"21851 White Sands Rd, Ste. Genevieve, MO 63670, USA",Match
Saint James,http://www.leaderjournal.com/,Saint James Leader-Journal,Missouri,37.9978448,-91.6146309,"104 N Jefferson St, St James, MO 65559, USA",Match
St. Joseph,http://www.stjoenews-press.com/,Saint Joseph News-Press,Missouri,39.7662435,-94.8497904,"825 Edmond St, St Joseph, MO 64501, USA",Match
St. Louis,http://stlouis.bcentral.com/stlouis/,Saint Louis Business Journal,Missouri,38.6291046,-90.1927934,"815 Olive St, St. Louis, MO 63101, USA",Match
Saint Louis,http://www.stlnet.com/,Saint Louis Today,Missouri,38.6504549,-90.334633,"7701 Forsyth Blvd, St. Louis, MO 63105, USA",Match
Cape Girardeau,http://www.semissourian.com/,Southeast Missourian,Missouri,37.3058839,-89.5181476,"Cape Girardeau, MO, USA",Match
Springfield,http://www.springfieldnews-leader.com/,Springfield News-Leader,Missouri,37.2147571,-93.2932838,"651 N Boonville Ave, Springfield, MO 65806, USA",Match
St. Louis,http://www.sportingnews.com/,The Sporting News,Missouri,38.633921,-90.208632,"2020 Washington Ave, St. Louis, MO 63103, USA",Match
Springfield,http://www.ozarksgateway.com/,Springfield News-Leader,Missouri,37.2147571,-93.2932838,"651 N Boonville Ave, Springfield, MO 65806, USA",Match
Sikeston,http://www.standard-democrat.com/,Standard Democrat,Missouri,36.874913,-89.588714,"205 S New Madrid St, Sikeston, MO 63801, USA",Match
Belton,http://www.thestar-herald.com/,Star-Herald,Missouri,41.8606331,-103.6623987,"1405 Broadway, Scottsbluff, NE 69361, USA",Match
Steelville,http://www.steelvillestar.com/,Steelville Star - Crawford Mirror,Missouri,37.9681649,-91.3548566,"103 Main St, Steelville, MO 65565, USA",Match
Jackson,http://12.14.205.58/clientservices/newsarticlesviewframe.asp?pubcode=tcw,Tri-County Weekly,Missouri,37.09024,-95.712891,United States,Partial Match
Webster Groves,http://www.timesnewspapers.com/,Times Newspapers,Missouri,38.59284,-90.359981,"122 W Lockwood Ave # 2, Webster Groves, MO 63119, USA",Match
San Angelo,http://www.texaswest.com/,Standard-Times,Texas,31.4637707,-100.4386198,"34 W Harris Ave, San Angelo, TX 76903, USA",Match
Stephenville,http://www.empiretribune.com/,Stephenville Empire-Tribune,Texas,32.2148741,-98.1890522,"702 E South Loop, Stephenville, TX 76401, USA",Match
Sweetwater,http://www.sweetwaterreporter.net/,Sweetwater Reporter,Texas,32.4708894,-100.4098456,"112 W 3rd St, Sweetwater, TX 79556, USA",Match
Snyder,http://www.snyderdailynews.com/,Snyder Daily News,Texas,32.706187,-100.9184153,"3600 College Ave, Snyder, TX 79549, USA",Match
Temple,http://www.temple-telegram.com/,Temple Daily Telegram,Texas,31.0968401,-97.3438145,"10 S 3rd St, Temple, TX 76501, USA",Match
Terrell,http://www.terrelltribune.com/,The Terrell Tribune,Texas,32.7421527,-96.2923111,"150 9th St, Terrell, TX 75160, USA",Match
Texarkana,http://www.texarkanagazette.com/,Texarkana Gazette,Texas,33.421806,-94.042786,"101 E Broad St, Texarkana, AR 71854, USA",Match
Texas City,http://www.texascitysun.com/,Texas City Sun,Texas,29.3949204,-94.9453492,"3307 Palmer Hwy, Texas City, TX 77590, USA",Match
Victoria,http://www.thevictoriaadvocate.com/,The Victoria Advocate,Texas,28.7980096,-97.0035895,"311 E Constitution St, Victoria, TX 77901, USA",Match
Canyon Lake,http://www.timesguardian.com/,Times Guardian,Texas,29.8752177,-98.2625127,"Canyon Lake, TX, USA",Partial Match
Wichita Falls,http://www.trnonline.com/,Times Record News,Texas,33.9060547,-98.4885065,"1301 Lamar St, Wichita Falls, TX 76301, USA",Match
Uvalde,http://www.uvaldeleadernews.com/,Uvalde Leader News,Texas,29.2103763,-99.7853251,"110 N East St, Uvalde, TX 78801, USA",Match
Harlingen,http://www.valleystar.com/,Valley Morning Star,Texas,26.1792125,-97.6807774,"1310 S Commerce St, Harlingen, TX 78550, USA",Match
Van Horn,http://www.vanhornadvocate.com/,Van Horn Advocate,Texas,31.039279,-104.8387031,"701-A W Broadway St, Van Horn, TX 79855, USA",Match
Binghamton,http://www.pressconnects.com/,Press & Sun-Bulletin,New York,42.1418443,-75.9388974,"33 Lewis Rd, Binghamton, NY 13905, USA",Match
Plattsburgh,http://www.pressrepublican.com/,Press-Republican,New York,44.7009543,-73.4526571,"170 Margaret St, Plattsburgh, NY 12901, USA",Match
Cold Spring,http://www.pcnr.com/,Putnam News and Recorder,New York,41.417776,-73.9590714,"3 Stone St, Cold Spring, NY 10516, USA",Partial Match
Bayside,http://www.queenscourier.com/,The Queens Courier,New York,40.7884262,-73.7854239,"208-10 Cross Island Pkwy, Bayside, NY 11360, USA",Match
Queens,http://www.qgazette.com/,The Queens Gazette,New York,40.7556224,-73.9188784,"42-16 34th Ave, Long Island City, NY 11101, USA",Match
Fresh Meadows,http://www.queenstribune.com/,Queens Tribune,New York,40.787914,-73.811482,"15050 14th Rd, Whitestone, NY 11357, USA",Match
Narrowsburg,http://www.riverreporter.com/,River Reporter,New York,41.606322,-75.0613903,"93 Erie Ave, Narrowsburg, NY 12764, USA",Match
Bronx,http://www.riverdalereview.com/,Riverdale Review,New York,40.9099847,-73.9032365,"6052 Riverdale Ave, Bronx, NY 10471, USA",Match
Rochester,http://www.rbj.net/,Rochester Business Journal,New York,43.157285,-77.603313,"45 East Ave #500, Rochester, NY 14604, USA",Match
Louisville,http://www.louisville.com/voice.html,The Voice-Tribune,Kentucky,38.2571716,-85.7601643,"607 W Main St Suite 302, Louisville, KY 40202, USA",Match
Winchester,http://www.winchestersun.com/,The Winchester Sun,Kentucky,37.990079,-84.1796503,"Winchester, KY 40391, USA",Match
Winfield,http://www.winfieldcourier.com/,Winfield Daily Courier,Kansas,37.2400752,-96.9957029,"201 E 9th Ave, Winfield, KS 67156, USA",Match
Lawrence,http://www.kansan.com/,The University Daily Kansan,Kansas,38.9556024,-95.2468175,"1000 Sunnyside Ave, Lawrence, KS 66045, USA",Match
Ames,http://www.iowastatedaily.com/,Iowa State Daily,Iowa,42.0225336,-93.6497921,"2420 Lincoln Way, Ames, IA 50014, USA",Match
Keokuk,http://www.dailygate.com/,Keokuk Daily Gate City,Iowa,40.3999452,-91.388144,"1016 Main St, Keokuk, IA 52632, USA",Match
LeMars,http://www.lemarssentinel.com/,LeMars Daily Sentinel,Iowa,42.793916,-96.1655545,"41 1st Ave NE, Le Mars, IA 51031, USA",Partial Match
Mapleton,http://www.zwire.com/site/news.cfm?brd=1977,Mapleton Press,Iowa,42.1658961,-95.7917125,"504 Main St, Mapleton, IA 51034, USA",Match
Marshalltown,http://www.timesrepublican.com/,Marshalltown Times Republican,Iowa,42.0494111,-92.915933,"135 W Main St, Marshalltown, IA 50158, USA",Match
Mason City,http://www.globegazette.com/,Mason City Globe-Gazette,Iowa,43.154904,-93.2031257,"300 N Washington Ave, Mason City, IA 50401, USA",Match
Monticello,http://www.monticelloexpress.com/,Monticello Express,Iowa,42.2374052,-91.1895027,"111 E Grand St, Monticello, IA 52310, USA",Match
Mount Ayr,http://www.mtayrnews.com/,Mount Ayr Record-News,Iowa,40.714936,-94.2385672,"122 W Madison St, Mt Ayr, IA 50854, USA",Match
Mount Pleasant,http://www.zwire.com/news/newslist.cfm?brd=1141,Mount Pleasant News,Iowa,40.9670854,-91.5553608,"215 W Monroe St, Mt Pleasant, IA 52641, USA",Match
Muscatine,http://www.muscatinejournal.com/,Muscatine Journal,Iowa,41.4236317,-91.0443473,"301 E 3rd St, Muscatine, IA 52761, USA",Match
Newton,http://www.newtondailynews.com/,The Newton Daily News,Iowa,41.699848,-93.0520024,"200 1st Ave E, Newton, IA 50208, USA",Match
Osceola,http://www.osceolaiowa.com/,Osceola Sentinel-Tribune,Iowa,41.0349917,-93.7650979,"111 E Washington St, Osceola, IA 50213, USA",Match
Oskaloosa,http://www.oskaloosaherald.com/,Oskaloosa Herald,Iowa,41.2968717,-92.6671013,"1901 A Ave W, Oskaloosa, IA 52577, USA",Match
Jackson,http://www.jacksoncountypilot.com/,Jackson County Pilot,Minnesota,43.6207026,-94.9874399,"310 2nd St, Jackson, MN 56143, USA",Match
Jordan,http://www.jordannews.com/,Jordan Independent,Minnesota,44.7697501,-93.3880161,"12925 Eagle Creek Pkwy, Savage, MN 55378, USA",Match
New Ulm,http://www.oweb.com/NewUlm/,The Journal,Minnesota,44.3163708,-94.4621315,"303 N Minnesota St, New Ulm, MN 56073, USA",Match
Mora,http://www.moraminn.com/,Kanabec Times,Minnesota,45.8761813,-93.2990709,"107 N Park St, Mora, MN 55051, USA",Match
Two Harbors,http://www.twoharborsmn.com/,Lake County News-Chronicle,Minnesota,47.0200272,-91.671416,"109 Waterfront Dr, Two Harbors, MN 55616, USA",Match
Wayzata,http://www.weeklynews.com/,Lakeshore Weekly News,Minnesota,44.9726959,-93.4734454,"1001 Twelve Oaks Center Dr, Wayzata, MN 55391, USA",Match
Osseo,http://www.pressnews.com/,Larson Publications Newspapers,Minnesota,45.118345,-93.400913,"33 2nd St NE, Osseo, MN 55369, USA",Match
Long Prairie,http://www.lpleader.com/,Long Prairie Leader,Minnesota,45.9739199,-94.8605689,"21 3rd St S, Long Prairie, MN 56347, USA",Match
Glencoe,http://www.glencoenews.com/,McLeod County Chronicle,Minnesota,44.7688059,-94.1524699,"716 10th St E, Glencoe, MN 55336, USA",Match
Melrose,http://www.melrosebeacon.com/,Melrose Beacon,Minnesota,45.6748651,-94.8087484,"408 E Main St, Melrose, MN 56352, USA",Match
Virginia,http://www.virginiamn.com/placed/,Mesabi Daily News,Minnesota,47.5175999,-92.5418184,"704 7th Ave S, Virginia, MN 55792, USA",Match
Milaca,http://www.ecm-inc.com/news/milaca/,Mille Lacs County Times,Minnesota,45.7534476,-93.6533162,"225 2nd St SW, Milaca, MN 56353, USA",Match
Minneapolis,http://www.mndaily.com/,The Minnesota Daily,Minnesota,44.974936,-93.224045,"2221 University Ave SE #450, Minneapolis, MN 55414, USA",Match
Minneota,http://www.starpoint.net/~paper/,The Minneota Mascot,Minnesota,44.5588502,-95.9855862,"Minneota, MN 56264, USA",Partial Match
Bloomington,http://www.mnsun.com/,Minnesota Sun Publications,Minnesota,44.865719,-93.4155323,"10917 Valley View Rd, Eden Prairie, MN 55344, USA",Match
Monroe,http://www.monroeguardian.com/,Monroe Guardian,Michigan,41.9164343,-83.3977101,"Monroe, MI, USA",Partial Match
Muskegon,http://mu.mlive.com/news/,Muskegon Chronicle,Michigan,43.2354533,-86.2525516,"379 W Western Ave, Muskegon, MI 49440, USA",Match
Southgate,http://www.thenewsherald.com/,The News Herald,Michigan,42.210209,-83.224242,"1 Heritage Pl # 100, Southgate, MI 48195, USA",Match
Sebewaing,http://www.thenewsweekly.com/,Newsweekly,Michigan,43.7322394,-83.4510724,"Sebewaing, MI 48759, USA",Partial Match
Niles,http://www.nilesstar.com/,Niles Daily Star,Michigan,41.8305827,-86.2545886,"217 N 4th St, Niles, MI 49120, USA",Match
Traverse City,http://www.northernexpress.com/,Northern Express,Michigan,44.7637938,-85.6236123,"129 E Front St, Traverse City, MI 49684, USA",Match
Norway,http://www.norwaycurrent.com/,Norway Current,Michigan,60.472024,8.468946,Norway,Partial Match
Pontiac,http://www.theoaklandpress.com/,The Oakland Press,Michigan,42.5921924,-83.336188,"Oakland County, MI, USA",Partial Match
Hart,http://www.oceanaheraldjournal.com/,Oceana's Herald-Journal,Michigan,43.701242,-86.3637923,"123 S State St, Hart, MI 49420, USA",Partial Match
Oxford,http://observer-eccentric.com/local/Oxford/,Oxford Eccentric,Michigan,44.1317459,-70.4931557,"Oxford, ME, USA",Partial Match
Wayland,http://www.penasee.com/,Penasee Globe,Michigan,42.6739208,-85.6447438,"Wayland, MI 49348, USA",Partial Match
Petoskey,http://www.petoskeynews.com/,Petoskey News-Review,Michigan,45.372181,-84.956179,"319 State St, Petoskey, MI 49770, USA",Match
North Andover,http://www.wickedlocal.com/northandover/,North Andover Citizen,Massachusetts,42.5564333,-70.9450238,"75 Sylvan St, Danvers, MA 01923, USA",Match
